date,tmean,tmin,tmax,humidite,Ra,ETo,VPD,soil_temp,soil_moisture
9/5/2024,26.96,23.99,30.55,70.7,33.07826972,8.721930419,1.042195718,27.56,41
9/6/2024,30.83,24.19,39.13,57.69,32.86636783,14.20885609,1.882496362,31,41
9/7/2024,31.83,25.99,38.77,48.88,32.65268117,13.32466766,2.407388358,32.39,41
9/8/2024,30.83,25.57,36.77,56.38,32.43726829,12.14186472,1.940782116,30.73,41
9/9/2024,26.37,23.7,29.9,71.16,32.22018949,8.150404636,0.990846071,27.15,51
9/10/2024,24.76,22.43,27.81,64.55,32.00150674,7.265926829,1.107023192,25.42,49
9/11/2024,24.26,21.09,28.46,68.09,31.78128368,8.346459361,0.96712891,25.19,48
9/12/2024,24.76,20.28,30.79,69.12,31.55958561,10.01525717,0.964312445,25.78,47
9/13/2024,23.21,19.74,26.96,62.78,31.33647943,7.942119315,1.059028344,24.47,47
9/14/2024,21.33,18.46,24.79,55.66,31.11203367,7.044788175,1.125289749,22.72,46
9/15/2024,21.79,19.22,25.53,60.02,30.88631838,7.064707108,1.043589102,23.16,46
9/16/2024,22.37,18.64,26.81,61.44,30.65940515,8.096632371,1.042719429,23.58,45
9/17/2024,22.75,19.38,27.68,64.84,30.43136704,8.176721445,0.972959945,23.67,45
9/18/2024,23.34,18.43,28.93,65.86,30.20227856,9.26033039,0.979044339,24.7,45
9/19/2024,23.49,19.65,27.63,70.23,29.97221561,8.040684333,0.861480272,24.58,45
9/20/2024,23.65,20.22,28.58,71.96,29.74125544,8.19813011,0.819273742,25.17,45
9/21/2024,24.76,20.25,30.56,72.02,29.5094766,9.275136175,0.873752015,25.23,44
9/22/2024,26.2,22.32,32.34,68.02,29.27695889,9.378650159,1.087763438,26.79,44
9/23/2024,24.23,21.48,27.67,78.82,29.04378331,6.985310869,0.64077117,24.69,45
9/24/2024,24.74,19.37,31.22,68.97,28.81003197,9.703496131,0.96784072,25.98,45
9/25/2024,24.85,21.17,31.45,69.67,28.5757881,8.987556748,0.952235912,25.1,45
9/26/2024,26.35,19.3,34.78,62.38,28.34113591,11.32299394,1.290974526,26.66,45
9/27/2024,26.93,21.64,34.52,59.85,28.10616058,10.37734341,1.425615897,27.59,44
9/28/2024,24.16,21.01,28.22,69.78,27.87094818,7.222419197,0.91043612,24.95,44
9/29/2024,21.34,18.26,25.58,60.29,27.63558562,6.730895839,1.008404171,22.65,44
9/30/2024,21.55,17.34,27.21,59.23,27.40016054,7.79083948,1.048716809,22.96,44
10/1/2024,23.78,16.59,32.46,63.76,27.16476128,10.34919756,1.067174318,24.68,43
10/2/2024,24.24,20.61,29.9,68.92,26.92947682,7.936450583,0.940845306,24.99,43
10/3/2024,23.73,20.17,29.58,72.15,26.69439665,7.821763639,0.81764835,23.72,43
10/4/2024,21.87,18.11,27.01,58.51,26.45961076,7.202254954,1.088305027,23.04,43
10/5/2024,21.12,18.48,24.78,64.97,26.22520954,5.892368638,0.877640254,21.85,43
10/6/2024,21.76,15.65,29.11,62.76,25.99128371,8.676296375,0.970288557,22.83,43
10/7/2024,24.05,17.72,31.2,63.17,25.75792423,9.102886039,1.102279273,24.12,43
10/8/2024,24.39,20.06,32.39,65.42,25.52522225,8.69737973,1.056240661,24.67,43
10/9/2024,24.5,19.89,31.41,68.25,25.29326903,8.352171556,0.976201074,25.14,43
10/10/2024,25.46,21.89,31.05,63.64,25.06215585,7.547107122,1.183743021,25.47,43
10/11/2024,22.88,19.66,26.92,65.61,24.83197396,6.260201825,0.959175248,24.09,43
10/12/2024,23.24,19.08,28.78,62.45,24.60281448,7.232789853,1.07035498,24.24,43
10/13/2024,25.05,18.87,33.31,62.95,24.37476833,9.128570111,1.177161663,25.68,42
10/14/2024,26.33,21.11,34.8,60.79,24.14792617,9.068664327,1.343951486,26.58,42
10/15/2024,26.44,20.35,34.5,57.63,23.92237834,9.156416279,1.46170919,26.68,42
10/16/2024,25.71,21.39,31.72,60.6,23.69821473,7.622241602,1.301871897,25.88,42
10/17/2024,25.37,20.79,32.48,69.62,23.47552478,7.969525228,0.983785634,25.73,42
10/18/2024,21.57,18.57,24.35,78.41,23.25439736,5.062467629,0.55603404,22.38,46
10/19/2024,18.9,17.46,20.98,79.67,23.03492072,3.647975843,0.44395065,19.33,54
10/20/2024,20.03,17.94,23.6,75.04,22.81718241,4.723179026,0.584719745,20.62,53
10/21/2024,20.28,17.82,24.18,76.83,22.60126925,4.992133177,0.551241795,20.93,52
10/22/2024,19.36,17.19,21.29,89.27,22.38726722,3.874329494,0.241128071,19.3,53
10/23/2024,21.29,18.56,25.13,88.79,22.17526141,5.110282859,0.283798301,21.34,57
10/24/2024,21.57,18.71,26.04,86.22,21.965336,5.384967531,0.354893426,21.35,55
10/25/2024,21.24,17.46,25.78,80.78,21.75757413,5.635205783,0.485094644,21.3,54
10/26/2024,21.31,19.34,24.25,80.96,21.55205789,4.295810775,0.482617884,21.18,54
10/27/2024,21.29,17.75,25.57,86.59,21.34886828,5.367496138,0.339494667,21.3,53
10/28/2024,22.05,20.04,25.71,84.21,21.1480851,4.615499843,0.418750723,22.02,53
10/29/2024,21.62,19.65,25.3,86.42,20.94978695,4.514901612,0.35081342,21.6,52
10/30/2024,21.72,18.81,26.12,85.97,20.75405118,5.100424741,0.364659846,21.74,52
10/31/2024,22.02,19.15,26.85,82.55,20.56095379,5.225377987,0.461928712,22.34,52
11/1/2024,21.56,18.8,25.77,81.18,20.37056948,4.868581956,0.484398463,21.65,51
11/2/2024,20.9,17.13,25.73,79.69,20.18297152,5.268331981,0.502016496,21.12,51
11/3/2024,20.41,16.92,25.29,77.77,19.99823176,5.084628176,0.533139845,20.77,51
11/4/2024,20.22,15.34,26.92,78.22,19.81642059,5.896841295,0.516254757,20.74,51
11/5/2024,20.76,16.76,26.18,81.73,19.63760691,5.345383578,0.44772053,21.06,50
11/6/2024,20.1,17,23.92,84.92,19.46185809,4.462768867,0.354801505,20.23,50
11/7/2024,20.01,16.77,24.58,82.14,19.28923994,4.687865532,0.417875622,20.1,50
11/8/2024,19.43,16.32,23.82,77.57,19.11981672,4.483686394,0.506253559,19.78,51
11/9/2024,19.56,16.68,24.11,75.55,18.95365106,4.439376629,0.556322169,19.53,51
11/10/2024,18.44,16.51,21.5,83.45,18.790804,3.498739922,0.351155757,18.66,51
11/11/2024,17.35,16.05,19.92,82.26,18.63133496,2.963143073,0.351452171,17.82,52
11/12/2024,16.7,14.52,20.11,82.92,18.47530168,3.46612622,0.324724159,17.2,52
11/13/2024,17.28,13.54,23.03,75.96,18.32276028,4.55419295,0.474160416,17.39,52
11/14/2024,18.01,13.21,23.94,73.45,18.17376522,4.903169776,0.548333785,17.71,52
11/15/2024,17.15,13.86,20.64,81.63,18.02836927,3.773516976,0.359358694,17.46,52
11/16/2024,15.78,13.17,20.34,65.73,17.88662357,3.699103413,0.614424311,15.49,51
11/17/2024,16.78,11.62,24.89,73.23,17.74857754,5.142234038,0.511542101,16.73,51
11/18/2024,17.76,14.98,23.05,86.81,17.614279,4.092523921,0.268159007,17.72,51
11/19/2024,17.35,13.85,23.52,83.67,17.48377404,4.395432221,0.323518262,17.33,51
11/20/2024,18.63,15.04,23.86,82.51,17.35710715,4.319153554,0.375541766,18.67,51
11/21/2024,18.33,14.78,22.12,77.57,17.23432114,3.880056134,0.472646391,18.21,50
