date,tmean,tmin,tmax,humidite,Ra,ETo,VPD,soil_temp,soil_moisture,categorie,pump_status,irrigation_volume
2024-03-22,15.23,11.25,20.61,86.0,30.56429105,7.103766221,0.24230679,15.4,53.0,2,0,0.0
2024-03-23,15.05,10.94,20.59,81.04,30.79612463,7.228079742,0.324375938,15.28,53.0,2,0,0.0
2024-03-24,16.18,10.04,25.43,69.65,31.02678575,9.512776806,0.558226795,16.22,52.0,1,1,9.0371379657
2024-03-25,17.92,12.47,26.41,64.91,31.25619642,9.587531427,0.720618738,17.34,52.0,2,1,10.546284569700001
2024-03-26,17.13,14.21,21.52,77.24,31.48428019,6.838783872,0.444673677,17.41,52.0,2,0,0.0
2024-03-27,13.99,10.8,18.45,72.38,31.71096215,6.412959553,0.441248214,14.71,52.0,2,0,0.0
2024-03-28,17.49,10.11,25.47,55.37,31.93616901,10.15916281,0.892030906,16.81,52.0,3,1,12.190995372
2024-03-29,18.19,11.97,26.05,48.89,32.15982912,9.989062778,1.067573436,17.35,51.0,1,1,9.4896096391
2024-03-30,18.15,12.57,27.81,71.2,32.38187249,10.45252398,0.600058431,17.81,51.0,1,1,9.929897781
2024-03-31,20.04,11.91,29.37,58.43,32.60223087,11.85627877,0.974432972,18.94,50.0,2,1,13.041906647000001
2024-04-01,17.58,13.15,22.16,64.79,32.82083774,8.016738587,0.70775939,17.62,50.0,2,0,0.0
2024-04-02,16.36,12.2,21.98,78.53,33.03762837,8.117531621,0.399453814,16.95,50.0,2,0,0.0
2024-04-03,16.49,10.64,24.69,70.65,33.25253982,9.830108365,0.550600679,16.79,49.0,2,1,10.8131192015
2024-04-04,16.06,10.48,22.94,73.49,33.46551096,9.199649287,0.483878228,16.73,49.0,2,1,10.1196142157
2024-04-05,18.06,10.58,27.06,58.0,33.67648253,11.27569834,0.870151237,18.02,49.0,2,1,12.403268174
2024-04-06,19.12,11.75,28.44,58.46,33.88539709,11.75520686,0.91965319,19.1,48.0,1,1,11.167446516999998
2024-04-07,20.11,11.85,30.5,55.17,34.0921991,12.0,1.055410651,19.85,48.0,3,1,14.399999999999999
2024-04-08,20.61,13.24,30.38,53.19,34.29683488,12.0,1.136569193,20.09,48.0,1,1,11.399999999999999
2024-04-09,18.92,14.66,25.3,68.12,34.49925263,9.504100267,0.697040314,19.04,47.0,1,1,9.02889525365
2024-04-10,15.19,11.37,18.41,66.47,34.69940244,6.985837466,0.578834696,16.08,48.0,2,0,0.0
2024-04-11,14.16,9.93,18.61,69.92,34.8972363,7.557627862,0.48587594,15.32,48.0,2,0,0.0
2024-04-12,15.63,12.0,20.35,79.62,35.09270806,7.796942542,0.361899331,16.34,48.0,3,0,0.0
2024-04-13,17.49,12.85,23.2,79.55,35.28577345,9.214023396,0.408739234,17.88,48.0,2,1,10.1354257356
2024-04-14,18.02,13.72,24.95,75.68,35.47639007,9.794510071,0.502593754,17.81,48.0,2,1,10.773961078100001
2024-04-15,18.35,13.62,24.55,74.91,35.66451739,9.803531986,0.529361583,18.27,48.0,3,1,11.764238383199999
2024-04-16,17.06,14.13,21.39,77.99,35.85011669,7.744869471,0.428118601,17.13,48.0,1,0,0.0
2024-04-17,15.79,12.45,19.71,67.91,36.03315108,7.500813941,0.575707482,16.48,47.0,2,0,0.0
2024-04-18,15.43,11.34,20.23,65.36,36.21358549,8.25240596,0.60728544,16.33,47.0,2,1,9.077646556000001
2024-04-19,14.49,10.91,18.71,62.17,36.39138661,7.548171968,0.624252564,15.37,47.0,3,0,0.0
2024-04-20,14.96,8.95,21.47,63.52,36.56652288,9.748943617,0.620510038,15.86,47.0,3,1,11.6987323404
2024-04-21,15.08,11.87,20.01,65.68,36.73896447,7.926815655,0.588296074,16.45,47.0,2,1,8.719497220500001
2024-04-22,14.94,11.13,19.8,64.02,36.90868326,8.183604106,0.611217409,15.99,47.0,1,1,7.7744239007000004
2024-04-23,14.63,10.89,18.97,61.06,37.07565276,7.860845692,0.648407537,15.94,47.0,1,1,7.4678034074
2024-04-24,13.13,10.37,15.94,67.13,37.23984815,6.25234962,0.49651951,14.21,47.0,1,0,0.0
2024-04-25,15.29,9.54,21.91,60.29,37.40124616,10.01141641,0.689940429,16.79,47.0,3,1,12.013699692000001
2024-04-26,16.98,11.66,24.2,64.44,37.5598251,10.63970883,0.688183704,17.32,47.0,3,1,12.767650596
2024-04-27,17.73,11.45,24.52,65.66,37.7155648,11.14246948,0.696830317,18.36,47.0,3,1,13.370963376
2024-04-28,17.55,12.72,23.3,73.87,37.86844655,10.01469155,0.524248284,18.23,46.0,3,1,12.01762986
2024-04-29,18.5,13.11,24.55,76.67,38.01845308,10.73598548,0.496877045,19.19,46.0,1,1,10.199186206
2024-04-30,17.5,14.85,21.09,86.83,38.1655685,7.740456461,0.263398285,17.48,47.0,3,1,9.2885477532
2024-05-01,17.58,13.35,22.88,70.08,38.30977829,9.623692847,0.601424622,18.31,48.0,2,1,10.5860621317
2024-05-02,16.81,12.69,21.54,72.85,38.45106919,9.105619349,0.5197923,17.5,48.0,1,1,8.650338381549998
2024-05-03,16.24,11.1,21.38,66.31,38.58942922,9.686843864,0.622034724,16.85,47.0,1,1,9.2025016708
2024-05-04,17.14,10.09,24.03,52.11,38.7248476,11.61908265,0.936243746,17.77,47.0,2,1,12.780990915
2024-05-05,19.44,11.05,28.56,55.86,38.85731471,12.0,0.996876067,20.02,47.0,2,1,13.200000000000001
2024-05-06,22.47,13.83,32.55,58.1,38.98682203,12.0,1.139942651,22.52,46.0,1,1,11.399999999999999
2024-05-07,20.13,16.85,25.7,72.13,39.11336211,10.1509681,0.656941779,20.31,46.0,2,1,11.166064910000001
2024-05-08,16.34,13.68,18.84,76.65,39.23692852,6.998600556,0.433878516,16.93,47.0,2,0,0.0
2024-05-09,16.41,13.77,19.43,81.54,39.35751577,7.36744333,0.344547427,17.14,47.0,3,0,0.0
2024-05-10,18.28,14.03,23.2,76.86,39.47511931,9.919790131,0.486080655,18.75,47.0,1,1,9.42380062445
2024-05-11,19.93,13.57,27.05,63.96,39.58973546,12.0,0.839071823,20.89,47.0,2,1,13.200000000000001
2024-05-12,21.18,14.22,28.8,62.93,39.70136132,12.0,0.932175542,21.9,46.0,2,1,13.200000000000001
2024-05-13,22.31,16.04,29.03,71.44,39.80999482,12.0,0.769492771,23.08,46.0,3,1,14.399999999999999
2024-05-14,22.59,18.84,30.6,71.11,39.91563458,12.0,0.791735447,22.9,46.0,2,1,13.200000000000001
2024-05-15,23.46,17.66,31.58,62.89,40.01827989,12.0,1.071944464,23.95,46.0,3,1,14.399999999999999
2024-05-16,20.72,16.94,26.37,69.56,40.11793072,10.9146166,0.744121592,21.86,45.0,2,1,12.00607826
2024-05-17,22.36,15.57,30.45,63.58,40.21458757,12.0,0.98425225,23.07,45.0,2,1,13.200000000000001
2024-05-18,24.04,18.97,32.46,74.41,40.30825153,12.0,0.765419682,24.25,49.0,3,1,14.399999999999999
2024-05-19,23.49,19.17,29.59,68.36,40.39892418,12.0,0.915594081,23.88,49.0,1,1,11.399999999999999
2024-05-20,22.01,18.03,29.81,75.62,40.48660754,12.0,0.644983417,23.04,48.0,2,1,13.200000000000001
2024-05-21,20.74,16.49,26.05,71.56,40.57130409,11.11955635,0.696086953,21.8,47.0,3,1,13.34346762
2024-05-22,21.13,15.27,29.67,66.31,40.65301665,12.0,0.844586068,21.98,47.0,1,1,11.399999999999999
2024-05-23,21.81,15.53,29.67,60.57,40.73174841,12.0,1.030489946,22.67,46.0,1,1,11.399999999999999
2024-05-24,23.04,16.54,30.46,64.6,40.80750285,12.0,0.99694962,24.02,46.0,3,1,14.399999999999999
2024-05-25,22.89,16.99,29.42,64.62,40.88028373,12.0,0.987385005,23.6,45.0,1,1,11.399999999999999
2024-05-26,22.15,17.11,28.22,63.19,40.95009504,12.0,0.982164678,23.4,45.0,3,1,14.399999999999999
2024-05-27,23.37,16.28,30.85,52.57,41.01694096,12.0,1.362629735,24.26,45.0,2,1,13.200000000000001
2024-05-28,24.57,18.2,33.35,55.88,41.08082587,12.0,1.362223333,25.16,44.0,1,1,11.399999999999999
2024-05-29,21.74,17.57,26.68,69.77,41.14175427,11.29292634,0.786681511,23.03,44.0,1,1,10.728280022999998
2024-05-30,22.72,17.88,28.44,65.85,41.19973077,12.0,0.943294187,23.96,44.0,2,1,13.200000000000001
2024-05-31,23.35,17.88,31.58,61.43,41.25476007,12.0,1.106752387,24.6,44.0,2,1,13.200000000000001
2024-06-01,22.76,17.71,29.01,65.19,41.30684694,12.0,0.963858525,24.45,44.0,2,1,13.200000000000001
2024-06-02,21.47,18.12,25.41,73.86,41.35599617,10.08535031,0.669109813,22.82,44.0,1,1,9.5810827945
2024-06-03,21.54,17.86,26.44,64.29,41.40221255,10.97310124,0.917997983,23.28,44.0,3,1,13.167721488
2024-06-04,21.85,17.25,27.82,67.48,41.44550089,12.0,0.851976756,23.67,44.0,3,1,14.399999999999999
2024-06-05,22.18,17.22,27.58,66.01,41.48586594,12.0,0.908579172,24.01,44.0,2,1,13.200000000000001
2024-06-06,23.47,16.32,30.58,60.58,41.52331242,12.0,1.139356659,25.17,43.0,3,1,14.399999999999999
2024-06-07,25.04,17.52,32.42,53.24,41.55784496,12.0,1.484785781,26.25,43.0,2,1,13.200000000000001
2024-06-08,27.62,19.55,36.54,52.51,41.58946812,12.0,1.755751582,28.44,43.0,3,1,14.399999999999999
2024-06-09,26.74,21.35,34.64,55.85,41.61818637,12.0,1.55024612,27.58,43.0,2,1,13.200000000000001
2024-06-10,24.76,19.61,30.9,60.61,41.64400403,12.0,1.230060467,26.48,42.0,2,1,13.200000000000001
2024-06-11,25.24,19.76,31.46,66.64,41.66692531,12.0,1.07197239,27.05,42.0,2,1,13.200000000000001
2024-06-12,23.53,20.29,27.93,66.59,41.6869543,10.95317652,0.969146853,24.83,42.0,2,1,12.048494172
2024-06-13,23.04,19.19,27.48,61.86,41.70409492,11.27897243,1.074114647,24.5,42.0,3,1,13.534766915999999
2024-06-14,22.98,16.82,29.45,53.86,41.71835091,12.0,1.294707265,25.26,42.0,2,1,13.200000000000001
2024-06-15,26.85,19.08,36.9,49.37,41.72972587,12.0,1.789307163,27.52,42.0,3,1,14.399999999999999
2024-06-16,25.81,22.63,31.33,69.58,41.73822322,12.0,1.01112117,26.34,42.0,2,1,13.200000000000001
2024-06-17,28.67,21.49,36.95,52.44,41.74384618,12.0,1.869069094,29.44,42.0,3,1,14.399999999999999
2024-06-18,31.3,23.34,40.83,41.02,41.7465978,12.0,2.69532371,31.35,42.0,1,1,11.399999999999999
2024-06-19,31.25,25.16,38.9,36.58,41.74648091,12.0,2.890005643,30.75,41.0,2,1,13.200000000000001
2024-06-20,31.21,24.48,39.18,34.33,41.74349816,12.0,2.985741264,31.26,41.0,2,1,13.200000000000001
2024-06-21,25.95,21.79,31.16,60.83,41.737652,12.0,1.312789308,27.45,41.0,2,1,13.200000000000001
2024-06-22,24.43,20.69,29.07,62.96,41.72894467,11.73297994,1.134092027,26.03,41.0,3,1,14.079575927999999
2024-06-23,23.65,20.1,27.32,66.41,41.71737821,10.68656118,0.981433844,24.9,41.0,2,1,11.755217298000002
2024-06-24,24.08,20.25,28.75,62.14,41.70295444,11.71145342,1.135147145,26.23,41.0,2,1,12.882598762
2024-06-25,24.17,20.26,28.71,61.33,41.68567501,11.69720222,1.165707351,26.4,41.0,1,1,11.112342108999998
2024-06-26,24.93,18.62,31.28,59.32,41.66554134,12.0,1.283288606,27.18,41.0,3,1,14.399999999999999
2024-06-27,27.88,20.8,36.98,55.37,41.64255465,12.0,1.675231593,29.01,41.0,3,1,14.399999999999999
2024-06-28,28.41,22.12,35.64,52.84,41.61671599,12.0,1.825615563,29.52,41.0,1,1,11.399999999999999
2024-06-29,29.14,22.91,39.19,50.66,41.5880262,12.0,1.992447807,29.94,41.0,2,1,13.200000000000001
2024-06-30,29.23,21.97,38.94,55.43,41.55648593,12.0,1.809197966,31.03,41.0,2,1,13.200000000000001
2024-07-01,28.64,23.5,37.64,54.25,41.52209568,12.0,1.794815149,29.58,40.0,3,1,14.399999999999999
2024-07-02,24.99,22.14,29.11,62.41,41.48485575,10.77894103,1.190058544,26.52,40.0,1,1,10.2399939785
2024-07-03,24.22,21.23,28.81,61.8,41.4447663,11.02778225,1.154995112,25.71,41.0,2,1,12.130560475000001
2024-07-04,24.29,20.6,28.89,60.47,41.40182733,11.53993963,1.200230754,25.87,41.0,2,1,12.693933593
2024-07-05,25.6,18.4,32.92,56.23,41.3560387,12.0,1.436868941,28.22,40.0,1,1,11.399999999999999
2024-07-06,29.59,21.84,38.74,50.01,41.30740016,12.0,2.071733905,30.35,40.0,3,1,14.399999999999999
2024-07-07,29.17,24.5,35.61,57.11,41.25591132,12.0,1.734985729,31.3,40.0,2,1,13.200000000000001
2024-07-08,29.33,23.86,36.28,55.42,41.20157171,12.0,1.820069662,30.92,40.0,1,1,11.399999999999999
2024-07-09,29.76,23.68,39.0,56.43,41.14438079,12.0,1.823406255,31.61,40.0,1,1,11.399999999999999
2024-07-10,28.64,23.4,35.49,61.74,41.08433793,12.0,1.500975466,30.76,40.0,1,1,11.399999999999999
2024-07-11,28.72,22.09,35.73,58.11,41.02144247,12.0,1.651017322,31.07,40.0,3,1,14.399999999999999
2024-07-12,31.55,23.34,40.36,39.8,40.95569373,12.0,2.790386252,32.77,40.0,1,1,11.399999999999999
2024-07-13,30.14,24.41,37.36,47.77,40.88709101,12.0,2.23401103,32.05,40.0,3,1,14.399999999999999
2024-07-14,31.5,24.9,41.73,52.18,40.81563366,12.0,2.210273349,32.57,40.0,2,1,13.200000000000001
2024-07-15,29.01,22.82,37.05,59.4,40.74132105,12.0,1.627245173,31.42,40.0,3,1,14.399999999999999
2024-07-16,28.56,21.88,36.4,57.08,40.66415263,12.0,1.67600183,30.79,40.0,1,1,11.399999999999999
2024-07-17,29.91,22.36,38.58,55.05,40.58412794,12.0,1.897434171,32.21,40.0,2,1,13.200000000000001
2024-07-18,29.97,24.08,36.95,53.52,40.50124668,12.0,1.968785588,32.17,40.0,3,1,14.399999999999999
2024-07-19,29.58,23.0,37.02,55.51,40.41550867,12.0,1.842737041,31.89,40.0,2,1,13.200000000000001
2024-07-20,30.27,23.62,37.06,47.86,40.32691393,12.0,2.246827203,32.07,40.0,1,1,11.399999999999999
2024-07-21,33.96,25.55,42.3,36.77,40.23546271,12.0,3.355884721,34.67,40.0,1,1,11.399999999999999
2024-07-22,27.55,23.78,31.5,61.35,40.14115552,11.63331928,1.423097795,29.49,40.0,2,1,12.796651208000002
2024-07-23,27.44,23.66,32.49,60.56,40.04399315,12.0,1.442879115,29.39,40.0,2,1,13.200000000000001
2024-07-24,27.01,22.58,32.5,61.9,39.94397673,12.0,1.359191743,28.97,40.0,3,1,14.399999999999999
2024-07-25,27.66,23.17,33.24,59.76,39.84110774,12.0,1.491190429,29.5,40.0,2,1,13.200000000000001
2024-07-26,28.43,21.58,35.62,54.07,39.73538809,12.0,1.780066077,31.01,40.0,2,1,13.200000000000001
2024-07-27,29.89,23.87,36.89,54.47,39.62682013,12.0,1.919712071,31.49,40.0,3,1,14.399999999999999
2024-07-28,29.99,23.43,36.77,55.75,39.51540668,12.0,1.876479633,31.69,40.0,2,1,13.200000000000001
2024-07-29,30.1,24.37,36.63,47.25,39.40115111,12.0,2.251086788,32.15,40.0,1,1,11.399999999999999
2024-07-30,30.02,23.26,37.24,50.61,39.28405736,12.0,2.098055067,31.99,40.0,3,1,14.399999999999999
2024-07-31,30.74,24.11,37.42,48.91,39.16412999,12.0,2.261508472,32.58,40.0,1,1,11.399999999999999
2024-08-01,32.95,25.65,40.84,38.07,39.0413742,12.0,3.10644441,34.35,40.0,3,1,14.399999999999999
2024-08-02,33.94,26.15,42.99,35.36,38.91579593,12.0,3.426899758,35.31,40.0,2,1,13.200000000000001
2024-08-03,30.57,25.9,35.26,53.75,38.78740185,12.0,2.02749599,32.03,40.0,2,1,13.200000000000001
2024-08-04,28.48,24.63,33.41,56.53,38.65619945,12.0,1.689621201,30.18,40.0,1,1,11.399999999999999
2024-08-05,27.79,23.68,32.93,64.12,38.52219703,12.0,1.339743705,30.12,40.0,1,1,11.399999999999999
2024-08-06,28.3,22.86,34.65,62.44,38.38540382,12.0,1.444730891,31.07,40.0,2,1,13.200000000000001
2024-08-07,29.35,23.9,35.62,58.91,38.24582997,12.0,1.679518378,31.87,40.0,3,1,14.399999999999999
2024-08-08,29.7,23.62,36.07,55.5,38.10348661,12.0,1.855915753,32.09,40.0,3,1,14.399999999999999
2024-08-09,31.05,24.85,38.35,47.6,37.95838592,12.0,2.360827748,32.91,40.0,1,1,11.399999999999999
2024-08-10,30.5,24.63,37.4,61.49,37.81054115,12.0,1.681454166,33.08,40.0,3,1,14.399999999999999
2024-08-11,32.19,25.06,40.02,48.79,37.65996666,12.0,2.461185718,33.77,40.0,2,1,13.200000000000001
2024-08-12,33.34,26.68,40.96,42.81,37.50667798,12.0,2.932060536,34.62,40.0,1,1,11.399999999999999
2024-08-13,32.94,27.27,39.91,45.86,37.35069188,12.0,2.714170061,34.63,39.0,3,1,14.399999999999999
2024-08-14,32.51,26.78,40.51,49.08,37.19202636,12.0,2.491787053,34.22,39.0,2,1,13.200000000000001
2024-08-15,31.66,26.56,37.5,49.74,37.03070072,12.0,2.344217058,32.69,40.0,1,1,11.399999999999999
2024-08-16,30.94,26.25,36.3,54.72,36.8667356,12.0,2.027307379,32.47,40.0,3,1,14.399999999999999
2024-08-17,28.36,25.89,31.49,64.4,36.70015302,9.220522346,1.374120551,29.28,40.0,3,1,11.064626815199999
2024-08-18,27.88,24.57,32.0,67.26,36.53097643,10.46187722,1.228928576,29.55,40.0,1,1,9.938783358999999
2024-08-19,27.94,24.47,32.99,58.9,36.35923072,11.16499363,1.548132218,29.55,40.0,2,1,12.281492993
2024-08-20,27.02,23.34,31.36,62.78,36.18494227,10.56366831,1.328577461,28.73,40.0,3,1,12.676401972
2024-08-21,27.05,23.67,31.42,65.23,36.008139,10.34050648,1.243309826,28.68,40.0,2,1,11.374557128000001
2024-08-22,26.62,22.69,32.04,62.97,35.82885037,11.19296302,1.291096716,28.43,40.0,2,1,12.312259322000001
2024-08-23,26.83,22.51,32.51,63.81,35.64710744,11.57121646,1.277483682,29.27,40.0,1,1,10.992655637
2024-08-24,29.16,22.41,36.32,55.13,35.46294288,12.0,1.814033341,30.82,40.0,2,1,13.200000000000001
2024-08-25,29.28,23.06,37.11,55.69,35.27639099,12.0,1.803838643,31.32,40.0,1,1,11.399999999999999
2024-08-26,27.85,23.61,33.99,66.61,35.08748775,11.86914864,1.251137381,29.68,40.0,2,1,13.056063504
2024-08-27,27.78,23.42,33.73,63.66,34.89627081,11.74655477,1.356128778,29.65,40.0,2,1,12.921210247000001
2024-08-28,27.07,23.01,32.42,58.73,34.70277955,10.9860856,1.477469384,28.17,41.0,2,1,12.08469416
2024-08-29,27.48,23.15,32.98,56.93,34.50705504,11.2672754,1.579368707,29.14,41.0,1,1,10.70391163
2024-08-30,28.07,22.66,34.2,61.14,34.3091401,12.0,1.474878446,29.65,40.0,2,1,13.200000000000001
2024-08-31,29.14,23.82,35.72,60.68,34.10907928,12.0,1.587820182,30.88,40.0,2,1,13.200000000000001
2024-09-01,29.89,24.71,35.83,58.8,33.90691892,12.0,1.737143363,31.25,40.0,2,1,13.200000000000001
2024-09-02,30.69,26.2,37.88,54.6,33.70270706,12.0,2.003915008,31.81,40.0,1,1,11.399999999999999
2024-09-03,30.9,26.37,38.25,58.63,33.49649356,12.0,1.848030443,32.07,40.0,3,1,14.399999999999999
2024-09-04,29.55,25.77,36.33,66.75,33.28833,11.78071871,1.374810583,30.65,40.0,2,1,12.958790581
2024-09-05,26.96,23.99,30.55,70.7,33.07826972,8.721930419,1.042195718,27.56,41.0,1,1,8.285833898049999
2024-09-06,30.83,24.19,39.13,57.69,32.86636783,12.0,1.882496362,31.0,41.0,1,1,11.399999999999999
2024-09-07,31.83,25.99,38.77,48.88,32.65268117,12.0,2.407388358,32.39,41.0,3,1,14.399999999999999
2024-09-08,30.83,25.57,36.77,56.38,32.43726829,12.0,1.940782116,30.73,41.0,1,1,11.399999999999999
2024-09-09,26.37,23.7,29.9,71.16,32.22018949,8.150404636,0.990846071,27.15,51.0,1,1,7.742884404199999
2024-09-10,24.76,22.43,27.81,64.55,32.00150674,7.265926829,1.107023192,25.42,49.0,2,1,7.9925195119
2024-09-11,24.26,21.09,28.46,68.09,31.78128368,8.346459361,0.96712891,25.19,48.0,1,1,7.92913639295
2024-09-12,24.76,20.28,30.79,69.12,31.55958561,10.01525717,0.964312445,25.78,47.0,2,1,11.016782887000002
2024-09-13,23.21,19.74,26.96,62.78,31.33647943,7.942119315,1.059028344,24.47,47.0,2,1,8.7363312465
2024-09-14,21.33,18.46,24.79,55.66,31.11203367,7.044788175,1.125289749,22.72,46.0,1,1,6.69254876625
2024-09-15,21.79,19.22,25.53,60.02,30.88631838,7.064707108,1.043589102,23.16,46.0,2,1,7.771177818800001
2024-09-16,22.37,18.64,26.81,61.44,30.65940515,8.096632371,1.042719429,23.58,45.0,3,1,9.7159588452
2024-09-17,22.75,19.38,27.68,64.84,30.43136704,8.176721445,0.972959945,23.67,45.0,3,1,9.812065733999999
2024-09-18,23.34,18.43,28.93,65.86,30.20227856,9.26033039,0.979044339,24.7,45.0,3,1,11.112396468
2024-09-19,23.49,19.65,27.63,70.23,29.97221561,8.040684333,0.861480272,24.58,45.0,3,1,9.648821199599999
2024-09-20,23.65,20.22,28.58,71.96,29.74125544,8.19813011,0.819273742,25.17,45.0,2,1,9.017943121
2024-09-21,24.76,20.25,30.56,72.02,29.5094766,9.275136175,0.873752015,25.23,44.0,3,1,11.13016341
2024-09-22,26.2,22.32,32.34,68.02,29.27695889,9.378650159,1.087763438,26.79,44.0,2,1,10.3165151749
2024-09-23,24.23,21.48,27.67,78.82,29.04378331,6.985310869,0.64077117,24.69,45.0,1,1,6.63604532555
2024-09-24,24.74,19.37,31.22,68.97,28.81003197,9.703496131,0.96784072,25.98,45.0,3,1,11.6441953572
2024-09-25,24.85,21.17,31.45,69.67,28.5757881,8.987556748,0.952235912,25.1,45.0,2,1,9.8863124228
2024-09-26,26.35,19.3,34.78,62.38,28.34113591,11.32299394,1.290974526,26.66,45.0,2,1,12.455293334
2024-09-27,26.93,21.64,34.52,59.85,28.10616058,10.37734341,1.425615897,27.59,44.0,1,1,9.8584762395
2024-09-28,24.16,21.01,28.22,69.78,27.87094818,7.222419197,0.91043612,24.95,44.0,2,1,7.944661116700001
2024-09-29,21.34,18.26,25.58,60.29,27.63558562,6.730895839,1.008404171,22.65,44.0,1,1,6.39435104705
2024-09-30,21.55,17.34,27.21,59.23,27.40016054,7.79083948,1.048716809,22.96,44.0,1,1,7.401297506
2024-10-01,23.78,16.59,32.46,63.76,27.16476128,10.34919756,1.067174318,24.68,43.0,2,1,11.384117316000001
2024-10-02,24.24,20.61,29.9,68.92,26.92947682,7.936450583,0.940845306,24.99,43.0,3,1,9.5237406996
2024-10-03,23.73,20.17,29.58,72.15,26.69439665,7.821763639,0.81764835,23.72,43.0,2,1,8.603940002900002
2024-10-04,21.87,18.11,27.01,58.51,26.45961076,7.202254954,1.088305027,23.04,43.0,3,1,8.6427059448
2024-10-05,21.12,18.48,24.78,64.97,26.22520954,5.892368638,0.877640254,21.85,43.0,3,1,7.0708423656
2024-10-06,21.76,15.65,29.11,62.76,25.99128371,8.676296375,0.970288557,22.83,43.0,3,1,10.411555649999999
2024-10-07,24.05,17.72,31.2,63.17,25.75792423,9.102886039,1.102279273,24.12,43.0,2,1,10.013174642900001
2024-10-08,24.39,20.06,32.39,65.42,25.52522225,8.69737973,1.056240661,24.67,43.0,2,1,9.567117703000001
2024-10-09,24.5,19.89,31.41,68.25,25.29326903,8.352171556,0.976201074,25.14,43.0,2,1,9.1873887116
2024-10-10,25.46,21.89,31.05,63.64,25.06215585,7.547107122,1.183743021,25.47,43.0,2,1,8.301817834200001
2024-10-11,22.88,19.66,26.92,65.61,24.83197396,6.260201825,0.959175248,24.09,43.0,3,1,7.51224219
2024-10-12,23.24,19.08,28.78,62.45,24.60281448,7.232789853,1.07035498,24.24,43.0,1,1,6.87115036035
2024-10-13,25.05,18.87,33.31,62.95,24.37476833,9.128570111,1.177161663,25.68,42.0,2,1,10.041427122100002
2024-10-14,26.33,21.11,34.8,60.79,24.14792617,9.068664327,1.343951486,26.58,42.0,2,1,9.975530759700002
2024-10-15,26.44,20.35,34.5,57.63,23.92237834,9.156416279,1.46170919,26.68,42.0,3,1,10.987699534799999
2024-10-16,25.71,21.39,31.72,60.6,23.69821473,7.622241602,1.301871897,25.88,42.0,2,1,8.384465762200001
2024-10-17,25.37,20.79,32.48,69.62,23.47552478,7.969525228,0.983785634,25.73,42.0,3,1,9.5634302736
2024-10-18,21.57,18.57,24.35,78.41,23.25439736,5.062467629,0.55603404,22.38,46.0,3,0,0.0
2024-10-19,18.9,17.46,20.98,79.67,23.03492072,3.647975843,0.44395065,19.33,54.0,3,0,0.0
2024-10-20,20.03,17.94,23.6,75.04,22.81718241,4.723179026,0.584719745,20.62,53.0,2,0,0.0
2024-10-21,20.28,17.82,24.18,76.83,22.60126925,4.992133177,0.551241795,20.93,52.0,2,0,0.0
2024-10-22,19.36,17.19,21.29,89.27,22.38726722,3.874329494,0.241128071,19.3,53.0,3,0,0.0
2024-10-23,21.29,18.56,25.13,88.79,22.17526141,5.110282859,0.283798301,21.34,57.0,2,0,0.0
2024-10-24,21.57,18.71,26.04,86.22,21.965336,5.384967531,0.354893426,21.35,55.0,3,0,0.0
2024-10-25,21.24,17.46,25.78,80.78,21.75757413,5.635205783,0.485094644,21.3,54.0,3,0,0.0
2024-10-26,21.31,19.34,24.25,80.96,21.55205789,4.295810775,0.482617884,21.18,54.0,1,0,0.0
2024-10-27,21.29,17.75,25.57,86.59,21.34886828,5.367496138,0.339494667,21.3,53.0,2,0,0.0
2024-10-28,22.05,20.04,25.71,84.21,21.1480851,4.615499843,0.418750723,22.02,53.0,2,0,0.0
2024-10-29,21.62,19.65,25.3,86.42,20.94978695,4.514901612,0.35081342,21.6,52.0,2,0,0.0
2024-10-30,21.72,18.81,26.12,85.97,20.75405118,5.100424741,0.364659846,21.74,52.0,2,0,0.0
2024-10-31,22.02,19.15,26.85,82.55,20.56095379,5.225377987,0.461928712,22.34,52.0,2,0,0.0
2024-11-01,21.56,18.8,25.77,81.18,20.37056948,4.868581956,0.484398463,21.65,51.0,2,0,0.0
2024-11-02,20.9,17.13,25.73,79.69,20.18297152,5.268331981,0.502016496,21.12,51.0,2,0,0.0
2024-11-03,20.41,16.92,25.29,77.77,19.99823176,5.084628176,0.533139845,20.77,51.0,2,0,0.0
2024-11-04,20.22,15.34,26.92,78.22,19.81642059,5.896841295,0.516254757,20.74,51.0,2,0,0.0
2024-11-05,20.76,16.76,26.18,81.73,19.63760691,5.345383578,0.44772053,21.06,50.0,2,0,0.0
2024-11-06,20.1,17.0,23.92,84.92,19.46185809,4.462768867,0.354801505,20.23,50.0,2,0,0.0
2024-11-07,20.01,16.77,24.58,82.14,19.28923994,4.687865532,0.417875622,20.1,50.0,2,0,0.0
2024-11-08,19.43,16.32,23.82,77.57,19.11981672,4.483686394,0.506253559,19.78,51.0,2,0,0.0
2024-11-09,19.56,16.68,24.11,75.55,18.95365106,4.439376629,0.556322169,19.53,51.0,3,0,0.0
2024-11-10,18.44,16.51,21.5,83.45,18.790804,3.498739922,0.351155757,18.66,51.0,2,0,0.0
2024-11-11,17.35,16.05,19.92,82.26,18.63133496,2.963143073,0.351452171,17.82,52.0,2,0,0.0
